ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
i.fɪð,u.fɪð,ifɪð,ufɪð,ifɪð,ufɪð
i.sɪm,u.sɪm,isɪm,usɪm,isɪm,usɪm
i.sɪn,u.sɪn,isɪn,usɪn,isɪn,usɪn
i.sɪŋ,u.sɪŋ,isɪŋ,usɪŋ,isɪŋ,usɪŋ
i.sɪp,u.sɪp,isɪp,usɪp,isɪp,usɪp
i.sɪt,u.sɪt,isɪt,usɪt,isɪt,usɪt
i.sɪk,u.sɪk,isɪk,usɪk,isɪk,usɪk
i.sɪb,u.sɪb,isɪb,usɪb,isɪb,usɪb
i.sɪd,u.sɪd,isɪd,usɪd,isɪd,usɪd
i.sɪg,u.sɪg,isɪg,usɪg,isɪg,usɪg
i.sɪf,u.sɪf,isɪf,usɪf,isɪf,usɪf
i.sɪs,u.sɪs,isɪs,usɪs,isɪs,usɪs
i.sɪv,u.sɪv,isɪv,usɪv,isɪv,usɪv
i.sɪz,u.sɪz,isɪz,usɪz,isɪz,usɪz
i.sɪʃ,u.sɪʃ,isɪʃ,usɪʃ,isɪʃ,usɪʃ
i.sɪʒ,u.sɪʒ,isɪʒ,usɪʒ,isɪʒ,usɪʒ
i.sɪθ,u.sɪθ,isɪθ,usɪθ,isɪθ,usɪθ
i.sɪð,u.sɪð,isɪð,usɪð,isɪð,usɪð
i.vɪm,u.vɪm,ivɪm,uvɪm,ivɪm,uvɪm
i.vɪn,u.vɪn,ivɪn,uvɪn,ivɪn,uvɪn
i.vɪŋ,u.vɪŋ,ivɪŋ,uvɪŋ,ivɪŋ,uvɪŋ
i.vɪp,u.vɪp,ivɪp,uvɪp,ivɪp,uvɪp
i.vɪt,u.vɪt,ivɪt,uvɪt,ivɪt,uvɪt
i.vɪk,u.vɪk,ivɪk,uvɪk,ivɪk,uvɪk
i.vɪb,u.vɪb,ivɪb,uvɪb,ivɪb,uvɪb
i.vɪd,u.vɪd,ivɪd,uvɪd,ivɪd,uvɪd
i.vɪg,u.vɪg,ivɪg,uvɪg,ivɪg,uvɪg
i.vɪf,u.vɪf,ivɪf,uvɪf,ivɪf,uvɪf
i.vɪs,u.vɪs,ivɪs,uvɪs,ivɪs,uvɪs
i.vɪv,u.vɪv,ivɪv,uvɪv,ivɪv,uvɪv
i.vɪz,u.vɪz,ivɪz,uvɪz,ivɪz,uvɪz
i.vɪʃ,u.vɪʃ,ivɪʃ,uvɪʃ,ivɪʃ,uvɪʃ
i.vɪʒ,u.vɪʒ,ivɪʒ,uvɪʒ,ivɪʒ,uvɪʒ
i.vɪθ,u.vɪθ,ivɪθ,uvɪθ,ivɪθ,uvɪθ
i.vɪð,u.vɪð,ivɪð,uvɪð,ivɪð,uvɪð
i.zɪm,u.zɪm,izɪm,uzɪm,izɪm,uzɪm
i.zɪn,u.zɪn,izɪn,uzɪn,izɪn,uzɪn
i.zɪŋ,u.zɪŋ,izɪŋ,uzɪŋ,izɪŋ,uzɪŋ
i.zɪp,u.zɪp,izɪp,uzɪp,izɪp,uzɪp
i.zɪt,u.zɪt,izɪt,uzɪt,izɪt,uzɪt
i.zɪk,u.zɪk,izɪk,uzɪk,izɪk,uzɪk
i.zɪb,u.zɪb,izɪb,uzɪb,izɪb,uzɪb
i.zɪd,u.zɪd,izɪd,uzɪd,izɪd,uzɪd
i.zɪg,u.zɪg,izɪg,uzɪg,izɪg,uzɪg
i.zɪf,u.zɪf,izɪf,uzɪf,izɪf,uzɪf
i.zɪs,u.zɪs,izɪs,uzɪs,izɪs,uzɪs
i.zɪv,u.zɪv,izɪv,uzɪv,izɪv,uzɪv
i.zɪz,u.zɪz,izɪz,uzɪz,izɪz,uzɪz
i.zɪʃ,u.zɪʃ,izɪʃ,uzɪʃ,izɪʃ,uzɪʃ
i.zɪʒ,u.zɪʒ,izɪʒ,uzɪʒ,izɪʒ,uzɪʒ
i.zɪθ,u.zɪθ,izɪθ,uzɪθ,izɪθ,uzɪθ
i.zɪð,u.zɪð,izɪð,uzɪð,izɪð,uzɪð
i.ʃɪm,u.ʃɪm,iʃɪm,uʃɪm,iʃɪm,uʃɪm
i.ʃɪn,u.ʃɪn,iʃɪn,uʃɪn,iʃɪn,uʃɪn
i.ʃɪŋ,u.ʃɪŋ,iʃɪŋ,uʃɪŋ,iʃɪŋ,uʃɪŋ
i.ʃɪp,u.ʃɪp,iʃɪp,uʃɪp,iʃɪp,uʃɪp
i.ʃɪt,u.ʃɪt,iʃɪt,uʃɪt,iʃɪt,uʃɪt
i.ʃɪk,u.ʃɪk,iʃɪk,uʃɪk,iʃɪk,uʃɪk
i.ʃɪb,u.ʃɪb,iʃɪb,uʃɪb,iʃɪb,uʃɪb
i.ʃɪd,u.ʃɪd,iʃɪd,uʃɪd,iʃɪd,uʃɪd
i.ʃɪg,u.ʃɪg,iʃɪg,uʃɪg,iʃɪg,uʃɪg
i.ʃɪf,u.ʃɪf,iʃɪf,uʃɪf,iʃɪf,uʃɪf
i.ʃɪs,u.ʃɪs,iʃɪs,uʃɪs,iʃɪs,uʃɪs
i.ʃɪv,u.ʃɪv,iʃɪv,uʃɪv,iʃɪv,uʃɪv
i.ʃɪz,u.ʃɪz,iʃɪz,uʃɪz,iʃɪz,uʃɪz
i.ʃɪʃ,u.ʃɪʃ,iʃɪʃ,uʃɪʃ,iʃɪʃ,uʃɪʃ
i.ʃɪʒ,u.ʃɪʒ,iʃɪʒ,uʃɪʒ,iʃɪʒ,uʃɪʒ
i.ʃɪθ,u.ʃɪθ,iʃɪθ,uʃɪθ,iʃɪθ,uʃɪθ
i.ʃɪð,u.ʃɪð,iʃɪð,uʃɪð,iʃɪð,uʃɪð
i.ʒɪm,u.ʒɪm,iʒɪm,uʒɪm,iʒɪm,uʒɪm
i.ʒɪn,u.ʒɪn,iʒɪn,uʒɪn,iʒɪn,uʒɪn
i.ʒɪŋ,u.ʒɪŋ,iʒɪŋ,uʒɪŋ,iʒɪŋ,uʒɪŋ
i.ʒɪp,u.ʒɪp,iʒɪp,uʒɪp,iʒɪp,uʒɪp
i.ʒɪt,u.ʒɪt,iʒɪt,uʒɪt,iʒɪt,uʒɪt
i.ʒɪk,u.ʒɪk,iʒɪk,uʒɪk,iʒɪk,uʒɪk
i.ʒɪb,u.ʒɪb,iʒɪb,uʒɪb,iʒɪb,uʒɪb
i.ʒɪd,u.ʒɪd,iʒɪd,uʒɪd,iʒɪd,uʒɪd
i.ʒɪg,u.ʒɪg,iʒɪg,uʒɪg,iʒɪg,uʒɪg
i.ʒɪf,u.ʒɪf,iʒɪf,uʒɪf,iʒɪf,uʒɪf
i.ʒɪs,u.ʒɪs,iʒɪs,uʒɪs,iʒɪs,uʒɪs
i.ʒɪv,u.ʒɪv,iʒɪv,uʒɪv,iʒɪv,uʒɪv
i.ʒɪz,u.ʒɪz,iʒɪz,uʒɪz,iʒɪz,uʒɪz
i.ʒɪʃ,u.ʒɪʃ,iʒɪʃ,uʒɪʃ,iʒɪʃ,uʒɪʃ
i.ʒɪʒ,u.ʒɪʒ,iʒɪʒ,uʒɪʒ,iʒɪʒ,uʒɪʒ
i.ʒɪθ,u.ʒɪθ,iʒɪθ,uʒɪθ,iʒɪθ,uʒɪθ
i.ʒɪð,u.ʒɪð,iʒɪð,uʒɪð,iʒɪð,uʒɪð
i.θɪm,u.θɪm,iθɪm,uθɪm,iθɪm,uθɪm
i.θɪn,u.θɪn,iθɪn,uθɪn,iθɪn,uθɪn
i.θɪŋ,u.θɪŋ,iθɪŋ,uθɪŋ,iθɪŋ,uθɪŋ
i.θɪp,u.θɪp,iθɪp,uθɪp,iθɪp,uθɪp
i.θɪt,u.θɪt,iθɪt,uθɪt,iθɪt,uθɪt
i.θɪk,u.θɪk,iθɪk,uθɪk,iθɪk,uθɪk
i.θɪb,u.θɪb,iθɪb,uθɪb,iθɪb,uθɪb
i.θɪd,u.θɪd,iθɪd,uθɪd,iθɪd,uθɪd
i.θɪg,u.θɪg,iθɪg,uθɪg,iθɪg,uθɪg
i.θɪf,u.θɪf,iθɪf,uθɪf,iθɪf,uθɪf
i.θɪs,u.θɪs,iθɪs,uθɪs,iθɪs,uθɪs
i.θɪv,u.θɪv,iθɪv,uθɪv,iθɪv,uθɪv
i.θɪz,u.θɪz,iθɪz,uθɪz,iθɪz,uθɪz
i.θɪʃ,u.θɪʃ,iθɪʃ,uθɪʃ,iθɪʃ,uθɪʃ
i.θɪʒ,u.θɪʒ,iθɪʒ,uθɪʒ,iθɪʒ,uθɪʒ
i.θɪθ,u.θɪθ,iθɪθ,uθɪθ,iθɪθ,uθɪθ
i.θɪð,u.θɪð,iθɪð,uθɪð,iθɪð,uθɪð
i.ðɪm,u.ðɪm,iðɪm,uðɪm,iðɪm,uðɪm
i.ðɪn,u.ðɪn,iðɪn,uðɪn,iðɪn,uðɪn
i.ðɪŋ,u.ðɪŋ,iðɪŋ,uðɪŋ,iðɪŋ,uðɪŋ
i.ðɪp,u.ðɪp,iðɪp,uðɪp,iðɪp,uðɪp
i.ðɪt,u.ðɪt,iðɪt,uðɪt,iðɪt,uðɪt
i.ðɪk,u.ðɪk,iðɪk,uðɪk,iðɪk,uðɪk
i.ðɪb,u.ðɪb,iðɪb,uðɪb,iðɪb,uðɪb
i.ðɪd,u.ðɪd,iðɪd,uðɪd,iðɪd,uðɪd
i.ðɪg,u.ðɪg,iðɪg,uðɪg,iðɪg,uðɪg
i.ðɪf,u.ðɪf,iðɪf,uðɪf,iðɪf,uðɪf
i.ðɪs,u.ðɪs,iðɪs,uðɪs,iðɪs,uðɪs
i.ðɪv,u.ðɪv,iðɪv,uðɪv,iðɪv,uðɪv
i.ðɪz,u.ðɪz,iðɪz,uðɪz,iðɪz,uðɪz
i.ðɪʃ,u.ðɪʃ,iðɪʃ,uðɪʃ,iðɪʃ,uðɪʃ
i.ðɪʒ,u.ðɪʒ,iðɪʒ,uðɪʒ,iðɪʒ,uðɪʒ
i.ðɪθ,u.ðɪθ,iðɪθ,uðɪθ,iðɪθ,uðɪθ
i.ðɪð,u.ðɪð,iðɪð,uðɪð,iðɪð,uðɪð
i.hɪm,u.hɪm,ihɪm,uhɪm,ihɪm,uhɪm
i.hɪn,u.hɪn,ihɪn,uhɪn,ihɪn,uhɪn
i.hɪŋ,u.hɪŋ,ihɪŋ,uhɪŋ,ihɪŋ,uhɪŋ
i.hɪp,u.hɪp,ihɪp,uhɪp,ihɪp,uhɪp
i.hɪt,u.hɪt,ihɪt,uhɪt,ihɪt,uhɪt
i.hɪk,u.hɪk,ihɪk,uhɪk,ihɪk,uhɪk
i.hɪb,u.hɪb,ihɪb,uhɪb,ihɪb,uhɪb
i.hɪd,u.hɪd,ihɪd,uhɪd,ihɪd,uhɪd
i.hɪg,u.hɪg,ihɪg,uhɪg,ihɪg,uhɪg
i.hɪf,u.hɪf,ihɪf,uhɪf,ihɪf,uhɪf
i.hɪs,u.hɪs,ihɪs,uhɪs,ihɪs,uhɪs
i.hɪv,u.hɪv,ihɪv,uhɪv,ihɪv,uhɪv
i.hɪz,u.hɪz,ihɪz,uhɪz,ihɪz,uhɪz
i.hɪʃ,u.hɪʃ,ihɪʃ,uhɪʃ,ihɪʃ,uhɪʃ
i.hɪʒ,u.hɪʒ,ihɪʒ,uhɪʒ,ihɪʒ,uhɪʒ
i.hɪθ,u.hɪθ,ihɪθ,uhɪθ,ihɪθ,uhɪθ
i.hɪð,u.hɪð,ihɪð,uhɪð,ihɪð,uhɪð
i.mɛm,u.mɛm,imɛm,umɛm,imɛm,umɛm
i.mɛn,u.mɛn,imɛn,umɛn,imɛn,umɛn
i.mɛŋ,u.mɛŋ,imɛŋ,umɛŋ,imɛŋ,umɛŋ
i.mɛp,u.mɛp,imɛp,umɛp,imɛp,umɛp
i.mɛt,u.mɛt,imɛt,umɛt,imɛt,umɛt
i.mɛk,u.mɛk,imɛk,umɛk,imɛk,umɛk
i.mɛb,u.mɛb,imɛb,umɛb,imɛb,umɛb
i.mɛd,u.mɛd,imɛd,umɛd,imɛd,umɛd
i.mɛg,u.mɛg,imɛg,umɛg,imɛg,umɛg
i.mɛf,u.mɛf,imɛf,umɛf,imɛf,umɛf
i.mɛs,u.mɛs,imɛs,umɛs,imɛs,umɛs
i.mɛv,u.mɛv,imɛv,umɛv,imɛv,umɛv
i.mɛz,u.mɛz,imɛz,umɛz,imɛz,umɛz
i.mɛʃ,u.mɛʃ,imɛʃ,umɛʃ,imɛʃ,umɛʃ
i.mɛʒ,u.mɛʒ,imɛʒ,umɛʒ,imɛʒ,umɛʒ
i.mɛθ,u.mɛθ,imɛθ,umɛθ,imɛθ,umɛθ
i.mɛð,u.mɛð,imɛð,umɛð,imɛð,umɛð
i.nɛm,u.nɛm,inɛm,unɛm,inɛm,unɛm
i.nɛn,u.nɛn,inɛn,unɛn,inɛn,unɛn
i.nɛŋ,u.nɛŋ,inɛŋ,unɛŋ,inɛŋ,unɛŋ
i.nɛp,u.nɛp,inɛp,unɛp,inɛp,unɛp
i.nɛt,u.nɛt,inɛt,unɛt,inɛt,unɛt
i.nɛk,u.nɛk,inɛk,unɛk,inɛk,unɛk
i.nɛb,u.nɛb,inɛb,unɛb,inɛb,unɛb
i.nɛd,u.nɛd,inɛd,unɛd,inɛd,unɛd
i.nɛg,u.nɛg,inɛg,unɛg,inɛg,unɛg
i.nɛf,u.nɛf,inɛf,unɛf,inɛf,unɛf
i.nɛs,u.nɛs,inɛs,unɛs,inɛs,unɛs
i.nɛv,u.nɛv,inɛv,unɛv,inɛv,unɛv
i.nɛz,u.nɛz,inɛz,unɛz,inɛz,unɛz
i.nɛʃ,u.nɛʃ,inɛʃ,unɛʃ,inɛʃ,unɛʃ
i.nɛʒ,u.nɛʒ,inɛʒ,unɛʒ,inɛʒ,unɛʒ
i.nɛθ,u.nɛθ,inɛθ,unɛθ,inɛθ,unɛθ
i.nɛð,u.nɛð,inɛð,unɛð,inɛð,unɛð
i.pɛm,u.pɛm,ipɛm,upɛm,ipɛm,upɛm
i.pɛn,u.pɛn,ipɛn,upɛn,ipɛn,upɛn
i.pɛŋ,u.pɛŋ,ipɛŋ,upɛŋ,ipɛŋ,upɛŋ
i.pɛp,u.pɛp,ipɛp,upɛp,ipɛp,upɛp
i.pɛt,u.pɛt,ipɛt,upɛt,ipɛt,upɛt
i.pɛk,u.pɛk,ipɛk,upɛk,ipɛk,upɛk
i.pɛb,u.pɛb,ipɛb,upɛb,ipɛb,upɛb
i.pɛd,u.pɛd,ipɛd,upɛd,ipɛd,upɛd
i.pɛg,u.pɛg,ipɛg,upɛg,ipɛg,upɛg
i.pɛf,u.pɛf,ipɛf,upɛf,ipɛf,upɛf
i.pɛs,u.pɛs,ipɛs,upɛs,ipɛs,upɛs
i.pɛv,u.pɛv,ipɛv,upɛv,ipɛv,upɛv
i.pɛz,u.pɛz,ipɛz,upɛz,ipɛz,upɛz
i.pɛʃ,u.pɛʃ,ipɛʃ,upɛʃ,ipɛʃ,upɛʃ
i.pɛʒ,u.pɛʒ,ipɛʒ,upɛʒ,ipɛʒ,upɛʒ
i.pɛθ,u.pɛθ,ipɛθ,upɛθ,ipɛθ,upɛθ
i.pɛð,u.pɛð,ipɛð,upɛð,ipɛð,upɛð
i.tɛm,u.tɛm,itɛm,utɛm,itɛm,utɛm
i.tɛn,u.tɛn,itɛn,utɛn,itɛn,utɛn
i.tɛŋ,u.tɛŋ,itɛŋ,utɛŋ,itɛŋ,utɛŋ
i.tɛp,u.tɛp,itɛp,utɛp,itɛp,utɛp
i.tɛt,u.tɛt,itɛt,utɛt,itɛt,utɛt
i.tɛk,u.tɛk,itɛk,utɛk,itɛk,utɛk
i.tɛb,u.tɛb,itɛb,utɛb,itɛb,utɛb
i.tɛd,u.tɛd,itɛd,utɛd,itɛd,utɛd
i.tɛg,u.tɛg,itɛg,utɛg,itɛg,utɛg
i.tɛf,u.tɛf,itɛf,utɛf,itɛf,utɛf
i.tɛs,u.tɛs,itɛs,utɛs,itɛs,utɛs
i.tɛv,u.tɛv,itɛv,utɛv,itɛv,utɛv
i.tɛz,u.tɛz,itɛz,utɛz,itɛz,utɛz
i.tɛʃ,u.tɛʃ,itɛʃ,utɛʃ,itɛʃ,utɛʃ
i.tɛʒ,u.tɛʒ,itɛʒ,utɛʒ,itɛʒ,utɛʒ
i.tɛθ,u.tɛθ,itɛθ,utɛθ,itɛθ,utɛθ
i.tɛð,u.tɛð,itɛð,utɛð,itɛð,utɛð
i.kɛm,u.kɛm,ikɛm,ukɛm,ikɛm,ukɛm
i.kɛn,u.kɛn,ikɛn,ukɛn,ikɛn,ukɛn
i.kɛŋ,u.kɛŋ,ikɛŋ,ukɛŋ,ikɛŋ,ukɛŋ
i.kɛp,u.kɛp,ikɛp,ukɛp,ikɛp,ukɛp
i.kɛt,u.kɛt,ikɛt,ukɛt,ikɛt,ukɛt
i.kɛk,u.kɛk,ikɛk,ukɛk,ikɛk,ukɛk
i.kɛb,u.kɛb,ikɛb,ukɛb,ikɛb,ukɛb
i.kɛd,u.kɛd,ikɛd,ukɛd,ikɛd,ukɛd
i.kɛg,u.kɛg,ikɛg,ukɛg,ikɛg,ukɛg
i.kɛf,u.kɛf,ikɛf,ukɛf,ikɛf,ukɛf
i.kɛs,u.kɛs,ikɛs,ukɛs,ikɛs,ukɛs
i.kɛv,u.kɛv,ikɛv,ukɛv,ikɛv,ukɛv
i.kɛz,u.kɛz,ikɛz,ukɛz,ikɛz,ukɛz
i.kɛʃ,u.kɛʃ,ikɛʃ,ukɛʃ,ikɛʃ,ukɛʃ
i.kɛʒ,u.kɛʒ,ikɛʒ,ukɛʒ,ikɛʒ,ukɛʒ
i.kɛθ,u.kɛθ,ikɛθ,ukɛθ,ikɛθ,ukɛθ
i.kɛð,u.kɛð,ikɛð,ukɛð,ikɛð,ukɛð
i.bɛm,u.bɛm,ibɛm,ubɛm,ibɛm,ubɛm
i.bɛn,u.bɛn,ibɛn,ubɛn,ibɛn,ubɛn
i.bɛŋ,u.bɛŋ,ibɛŋ,ubɛŋ,ibɛŋ,ubɛŋ
i.bɛp,u.bɛp,ibɛp,ubɛp,ibɛp,ubɛp
i.bɛt,u.bɛt,ibɛt,ubɛt,ibɛt,ubɛt
i.bɛk,u.bɛk,ibɛk,ubɛk,ibɛk,ubɛk
i.bɛb,u.bɛb,ibɛb,ubɛb,ibɛb,ubɛb
i.bɛd,u.bɛd,ibɛd,ubɛd,ibɛd,ubɛd
i.bɛg,u.bɛg,ibɛg,ubɛg,ibɛg,ubɛg
i.bɛf,u.bɛf,ibɛf,ubɛf,ibɛf,ubɛf
i.bɛs,u.bɛs,ibɛs,ubɛs,ibɛs,ubɛs
i.bɛv,u.bɛv,ibɛv,ubɛv,ibɛv,ubɛv
i.bɛz,u.bɛz,ibɛz,ubɛz,ibɛz,ubɛz
i.bɛʃ,u.bɛʃ,ibɛʃ,ubɛʃ,ibɛʃ,ubɛʃ
i.bɛʒ,u.bɛʒ,ibɛʒ,ubɛʒ,ibɛʒ,ubɛʒ
i.bɛθ,u.bɛθ,ibɛθ,ubɛθ,ibɛθ,ubɛθ
i.bɛð,u.bɛð,ibɛð,ubɛð,ibɛð,ubɛð
i.dɛm,u.dɛm,idɛm,udɛm,idɛm,udɛm
i.dɛn,u.dɛn,idɛn,udɛn,idɛn,udɛn
i.dɛŋ,u.dɛŋ,idɛŋ,udɛŋ,idɛŋ,udɛŋ
i.dɛp,u.dɛp,idɛp,udɛp,idɛp,udɛp
i.dɛt,u.dɛt,idɛt,udɛt,idɛt,udɛt
i.dɛk,u.dɛk,idɛk,udɛk,idɛk,udɛk
i.dɛb,u.dɛb,idɛb,udɛb,idɛb,udɛb
i.dɛd,u.dɛd,idɛd,udɛd,idɛd,udɛd
i.dɛg,u.dɛg,idɛg,udɛg,idɛg,udɛg
i.dɛf,u.dɛf,idɛf,udɛf,idɛf,udɛf
i.dɛs,u.dɛs,idɛs,udɛs,idɛs,udɛs
i.dɛv,u.dɛv,idɛv,udɛv,idɛv,udɛv
i.dɛz,u.dɛz,idɛz,udɛz,idɛz,udɛz
i.dɛʃ,u.dɛʃ,idɛʃ,udɛʃ,idɛʃ,udɛʃ
i.dɛʒ,u.dɛʒ,idɛʒ,udɛʒ,idɛʒ,udɛʒ
i.dɛθ,u.dɛθ,idɛθ,udɛθ,idɛθ,udɛθ
i.dɛð,u.dɛð,idɛð,udɛð,idɛð,udɛð
i.gɛm,u.gɛm,igɛm,ugɛm,igɛm,ugɛm
i.gɛn,u.gɛn,igɛn,ugɛn,igɛn,ugɛn
i.gɛŋ,u.gɛŋ,igɛŋ,ugɛŋ,igɛŋ,ugɛŋ
i.gɛp,u.gɛp,igɛp,ugɛp,igɛp,ugɛp
i.gɛt,u.gɛt,igɛt,ugɛt,igɛt,ugɛt
i.gɛk,u.gɛk,igɛk,ugɛk,igɛk,ugɛk
i.gɛb,u.gɛb,igɛb,ugɛb,igɛb,ugɛb
i.gɛd,u.gɛd,igɛd,ugɛd,igɛd,ugɛd
i.gɛg,u.gɛg,igɛg,ugɛg,igɛg,ugɛg
i.gɛf,u.gɛf,igɛf,ugɛf,igɛf,ugɛf
i.gɛs,u.gɛs,igɛs,ugɛs,igɛs,ugɛs
i.gɛv,u.gɛv,igɛv,ugɛv,igɛv,ugɛv
i.gɛz,u.gɛz,igɛz,ugɛz,igɛz,ugɛz
i.gɛʃ,u.gɛʃ,igɛʃ,ugɛʃ,igɛʃ,ugɛʃ
i.gɛʒ,u.gɛʒ,igɛʒ,ugɛʒ,igɛʒ,ugɛʒ
i.gɛθ,u.gɛθ,igɛθ,ugɛθ,igɛθ,ugɛθ
i.gɛð,u.gɛð,igɛð,ugɛð,igɛð,ugɛð
i.fɛm,u.fɛm,ifɛm,ufɛm,ifɛm,ufɛm
i.fɛn,u.fɛn,ifɛn,ufɛn,ifɛn,ufɛn
i.fɛŋ,u.fɛŋ,ifɛŋ,ufɛŋ,ifɛŋ,ufɛŋ
i.fɛp,u.fɛp,ifɛp,ufɛp,ifɛp,ufɛp
i.fɛt,u.fɛt,ifɛt,ufɛt,ifɛt,ufɛt
i.fɛk,u.fɛk,ifɛk,ufɛk,ifɛk,ufɛk
i.fɛb,u.fɛb,ifɛb,ufɛb,ifɛb,ufɛb
i.fɛd,u.fɛd,ifɛd,ufɛd,ifɛd,ufɛd
i.fɛg,u.fɛg,ifɛg,ufɛg,ifɛg,ufɛg
i.fɛf,u.fɛf,ifɛf,ufɛf,ifɛf,ufɛf
i.fɛs,u.fɛs,ifɛs,ufɛs,ifɛs,ufɛs
i.fɛv,u.fɛv,ifɛv,ufɛv,ifɛv,ufɛv
i.fɛz,u.fɛz,ifɛz,ufɛz,ifɛz,ufɛz
i.fɛʃ,u.fɛʃ,ifɛʃ,ufɛʃ,ifɛʃ,ufɛʃ
i.fɛʒ,u.fɛʒ,ifɛʒ,ufɛʒ,ifɛʒ,ufɛʒ
i.fɛθ,u.fɛθ,ifɛθ,ufɛθ,ifɛθ,ufɛθ
i.fɛð,u.fɛð,ifɛð,ufɛð,ifɛð,ufɛð
i.sɛm,u.sɛm,isɛm,usɛm,isɛm,usɛm
i.sɛn,u.sɛn,isɛn,usɛn,isɛn,usɛn
i.sɛŋ,u.sɛŋ,isɛŋ,usɛŋ,isɛŋ,usɛŋ
i.sɛp,u.sɛp,isɛp,usɛp,isɛp,usɛp
i.sɛt,u.sɛt,isɛt,usɛt,isɛt,usɛt
i.sɛk,u.sɛk,isɛk,usɛk,isɛk,usɛk
i.sɛb,u.sɛb,isɛb,usɛb,isɛb,usɛb
i.sɛd,u.sɛd,isɛd,usɛd,isɛd,usɛd
i.sɛg,u.sɛg,isɛg,usɛg,isɛg,usɛg
i.sɛf,u.sɛf,isɛf,usɛf,isɛf,usɛf
i.sɛs,u.sɛs,isɛs,usɛs,isɛs,usɛs
i.sɛv,u.sɛv,isɛv,usɛv,isɛv,usɛv
i.sɛz,u.sɛz,isɛz,usɛz,isɛz,usɛz
i.sɛʃ,u.sɛʃ,isɛʃ,usɛʃ,isɛʃ,usɛʃ
i.sɛʒ,u.sɛʒ,isɛʒ,usɛʒ,isɛʒ,usɛʒ
i.sɛθ,u.sɛθ,isɛθ,usɛθ,isɛθ,usɛθ
i.sɛð,u.sɛð,isɛð,usɛð,isɛð,usɛð
i.vɛm,u.vɛm,ivɛm,uvɛm,ivɛm,uvɛm
i.vɛn,u.vɛn,ivɛn,uvɛn,ivɛn,uvɛn
i.vɛŋ,u.vɛŋ,ivɛŋ,uvɛŋ,ivɛŋ,uvɛŋ
i.vɛp,u.vɛp,ivɛp,uvɛp,ivɛp,uvɛp
i.vɛt,u.vɛt,ivɛt,uvɛt,ivɛt,uvɛt
i.vɛk,u.vɛk,ivɛk,uvɛk,ivɛk,uvɛk
i.vɛb,u.vɛb,ivɛb,uvɛb,ivɛb,uvɛb
i.vɛd,u.vɛd,ivɛd,uvɛd,ivɛd,uvɛd
i.vɛg,u.vɛg,ivɛg,uvɛg,ivɛg,uvɛg
i.vɛf,u.vɛf,ivɛf,uvɛf,ivɛf,uvɛf
i.vɛs,u.vɛs,ivɛs,uvɛs,ivɛs,uvɛs
i.vɛv,u.vɛv,ivɛv,uvɛv,ivɛv,uvɛv
i.vɛz,u.vɛz,ivɛz,uvɛz,ivɛz,uvɛz
i.vɛʃ,u.vɛʃ,ivɛʃ,uvɛʃ,ivɛʃ,uvɛʃ
i.vɛʒ,u.vɛʒ,ivɛʒ,uvɛʒ,ivɛʒ,uvɛʒ
i.vɛθ,u.vɛθ,ivɛθ,uvɛθ,ivɛθ,uvɛθ
i.vɛð,u.vɛð,ivɛð,uvɛð,ivɛð,uvɛð
i.zɛm,u.zɛm,izɛm,uzɛm,izɛm,uzɛm
i.zɛn,u.zɛn,izɛn,uzɛn,izɛn,uzɛn
i.zɛŋ,u.zɛŋ,izɛŋ,uzɛŋ,izɛŋ,uzɛŋ
i.zɛp,u.zɛp,izɛp,uzɛp,izɛp,uzɛp
i.zɛt,u.zɛt,izɛt,uzɛt,izɛt,uzɛt
i.zɛk,u.zɛk,izɛk,uzɛk,izɛk,uzɛk
i.zɛb,u.zɛb,izɛb,uzɛb,izɛb,uzɛb
i.zɛd,u.zɛd,izɛd,uzɛd,izɛd,uzɛd
i.zɛg,u.zɛg,izɛg,uzɛg,izɛg,uzɛg
i.zɛf,u.zɛf,izɛf,uzɛf,izɛf,uzɛf
i.zɛs,u.zɛs,izɛs,uzɛs,izɛs,uzɛs
i.zɛv,u.zɛv,izɛv,uzɛv,izɛv,uzɛv
i.zɛz,u.zɛz,izɛz,uzɛz,izɛz,uzɛz
i.zɛʃ,u.zɛʃ,izɛʃ,uzɛʃ,izɛʃ,uzɛʃ
i.zɛʒ,u.zɛʒ,izɛʒ,uzɛʒ,izɛʒ,uzɛʒ
i.zɛθ,u.zɛθ,izɛθ,uzɛθ,izɛθ,uzɛθ
i.zɛð,u.zɛð,izɛð,uzɛð,izɛð,uzɛð
i.ʃɛm,u.ʃɛm,iʃɛm,uʃɛm,iʃɛm,uʃɛm
i.ʃɛn,u.ʃɛn,iʃɛn,uʃɛn,iʃɛn,uʃɛn
i.ʃɛŋ,u.ʃɛŋ,iʃɛŋ,uʃɛŋ,iʃɛŋ,uʃɛŋ
i.ʃɛp,u.ʃɛp,iʃɛp,uʃɛp,iʃɛp,uʃɛp
i.ʃɛt,u.ʃɛt,iʃɛt,uʃɛt,iʃɛt,uʃɛt
i.ʃɛk,u.ʃɛk,iʃɛk,uʃɛk,iʃɛk,uʃɛk
i.ʃɛb,u.ʃɛb,iʃɛb,uʃɛb,iʃɛb,uʃɛb
i.ʃɛd,u.ʃɛd,iʃɛd,uʃɛd,iʃɛd,uʃɛd
